numero_de_proyecto,clave_del_proyecto,fondo,id_entidad,entidad,id_municipio,municipio,proyecto,monto,pagado
84,U128,PROYECTOS DE DESARROLLO REGIONAL,4,CAMPECHE,11,CANDELARIA,"INFRAESTRUCTURA ECONÓMICA EN EL ESTADO DE CAMPECHE / (MEJORAMIENTO Y CONSERVACION DE LA AEROPISTA DE CANDELARIA, MUNICIPIO DE CANDELARIA)",13036005.95,5157043.95
85,U128,PROYECTOS DE DESARROLLO REGIONAL,4,CAMPECHE,11,CANDELARIA,"INFRAESTRUCTURA ECONÓMICA EN EL ESTADO DE CAMPECHE / (RECONSTRUCCION DE LA AV 1 DE JULIO (CARRETERA CAMPECHE-XBACAB) POR CALLE 23, MUNICIPIO DE CANDELARIA, CAMPECHE)",8835267.61,3495231.87
86,U128,PROYECTOS DE DESARROLLO REGIONAL,4,CAMPECHE,9999,COBERTURA ESTATAL,INFRAESTRUCTURA ECONÓMICA EN EL ESTADO DE CAMPECHE,1.09,0
87,U128,PROYECTOS DE DESARROLLO REGIONAL,5,COAHUILA,10,FRONTERA,"PROYECTOS DE DESARROLLO MUNICIPAL EN FRONTERA, COAHUILA DE ZARAGOZA / (REHABILITACION DE CAMELLÓN CENTRAL EN EL BLVD. BENITO JUÁREZ Y BANQUETAS LATERALES)",4400000,3046120
88,U128,PROYECTOS DE DESARROLLO REGIONAL,5,COAHUILA,18,MONCLOVA,"INFRAESTRUCTURA ECONÓMICA ESTATAL, EN EL ESTADO DE COAHUILA / (CONSTRUCCIÓN DE CENTRO DE REHABILITACIÓN INTEGRAL MONCLOVA, COAHUILA)",20000000,13846000
89,U128,PROYECTOS DE DESARROLLO REGIONAL,5,COAHUILA,18,MONCLOVA,"PROYECTOS DE DESARROLLO MUNICIPAL EN MONCLOVA, COAHUILA DE ZARAGOZA",12800000,0
90,U128,PROYECTOS DE DESARROLLO REGIONAL,5,COAHUILA,28,SABINAS,"INFRAESTRUCTURA MUNICIPAL EN SABINAS, COAHUILA DE ZARAGOZA",3600000,0
91,U128,PROYECTOS DE DESARROLLO REGIONAL,5,COAHUILA,30,SALTILLO,"CENTRO CULTURAL EN PARQUE LAS MARAVILLAS, EN EL MUNICIPIO DE SALTILLO, EN EL ESTADO DE COAHUILA",120000000,0
92,U128,PROYECTOS DE DESARROLLO REGIONAL,5,COAHUILA,30,SALTILLO,"INFRAESTRUCTURA ECONÓMICA ESTATAL, EN EL ESTADO DE COAHUILA / (CONSTRUCCIÓN DE CASA DEL ADOLESCENTE (PRIMERA ETAPA))",25000000,17307500
93,U128,PROYECTOS DE DESARROLLO REGIONAL,5,COAHUILA,30,SALTILLO,INFRAESTRUCTURA PÚBLICA EN EL ESTADO DE COAHUILA / (CONSTRUCCION DEL HOSPITAL MATERNO INFANTIL (CUARTA ETAPA)),230000000,90988000
94,U128,PROYECTOS DE DESARROLLO REGIONAL,5,COAHUILA,30,SALTILLO,"PROYECTOS DE INFRAESTRUCTURA MUNICIPAL EN SALTILLO, COAHUILA DE ZARAGOZA",42900000,0
95,U128,PROYECTOS DE DESARROLLO REGIONAL,5,COAHUILA,35,TORREÓN,"INFRAESTRUCTURA ECONÓMICA ESTATAL, EN EL ESTADO DE COAHUILA / (REHABILITACION Y ADECUACIÓN PARA UNIDAD DE AUTISMO TORREÓN)",5000000,3461500
96,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,2,COLIMA,"INFRAESTRUCTURA MUNICIPAL EN COLIMA, COLIMA / (MEJORAMIENTO DE LA MOVILIDAD PEATONAL Y VEHICULAR DE LA AV. INSURGENTES)",6066000,2399709.6
97,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,2,COLIMA,"INFRAESTRUCTURA MUNICIPAL EN COLIMA, COLIMA / (TECHADO DE CANCHA DE USOS MÚLTIPLES DE LA COLONIA CUAUHTEMOC)",1356000,536433.6
98,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,2,COLIMA,"INFRAESTRUCTURA MUNICIPAL EN COLIMA, COLIMA / (TECHADO DE CANCHA DE USOS MÚLTIPLES EN LA LOCALIDAD DE CARDONA)",1278000,505576.8
99,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,7,MANZANILLO,"PROYECTOS DE INFRAESTRUCTURA MUNICIPAL EN MANZANILLO, COLIMA / (PAVIMENTACION A BASE DE CONCRETO HIDRAULICO EN LA CALLE GALILEA, EN SANTIAGO.)",3551527,2458722.14
100,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,7,MANZANILLO,"PROYECTOS DE INFRAESTRUCTURA MUNICIPAL EN MANZANILLO, COLIMA / (PAVIMENTACIÓN A BASE DE CONCRETO HIDRÁULICO EN LA CALLE GAVIOTAS, EN  SALAGUA.)",305299,211358.49
101,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,7,MANZANILLO,"PROYECTOS DE INFRAESTRUCTURA MUNICIPAL EN MANZANILLO, COLIMA / (PAVIMENTACION A BASE DE CONCRETO HIDRAULICO EN LA CALLE PRIMAVERAS, EN LA DELEGACIÓN DE SANTIAGO.)",3348584,2318224.7
102,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,7,MANZANILLO,"PROYECTOS DE INFRAESTRUCTURA MUNICIPAL EN MANZANILLO, COLIMA / (PAVIMENTACION, AGUA POTABLE, DRENAJE, TOMAS Y DESCARGAS DOMICILIARIAS EN LA CALLE  28 DE AGOSTO, EN SANTIAGO.)",1239358,858007.54
103,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,7,MANZANILLO,"PROYECTOS DE INFRAESTRUCTURA MUNICIPAL EN MANZANILLO, COLIMA / (PAVIMENTACION, AGUA POTABLE, DRENAJE, TOMAS Y DESCARGAS DOMICILIARIAS EN LA CALLE LAZARO CARDENAS SALAGUA.)",1055232,417449.78
104,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,9,TECOMÁN,"PROYECTOS DE DESARROLLO MUNICIPAL EN TECOMÁN, COLIMA / (CONSTRUCCIÓN DEL TEATRO DEL PUEBLO (PRIMERA ETAPA))",6600000,4569180
105,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,10,VILLA DE ÁLVAREZ,"INFRAESTRUCTURA MUNICIPAL EN VILLA DE ÁLVAREZ, COLIMA",6345845,0
106,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,10,VILLA DE ÁLVAREZ,"INFRAESTRUCTURA MUNICIPAL EN VILLA DE ÁLVAREZ, COLIMA / (REHABILITACIÓN DE 732 M2 DE HUELLAS DE RODAMIENTO Y 1,080.00 M2 DE EMPEDRADO EN CALLE CUAUHTÉMOC ENTRE CALLE INDEPENDENCIA Y AV. TECNOLÓGICO.)",754155,522101.51
107,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,13,BOCHIL,"CONSTRUCCIÓN DE CAMINO DE MONTEGRANDE A HIERBABUENA A ISBONTICK INCLUYE RAMAL BARRIO SITETIC, EN EL MUNICIPIO DE BOCHIL, EN EL ESTADO DE CHIAPAS",5000000,0
108,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,13,BOCHIL,"CONSTRUCCIÓN DE CAMINO E.C. (CATE - PICHUCALCO) - LA LAGUNITA, EN EL MUNICIPIO DE BOCHIL, EN EL ESTADO DE CHIAPAS",8600837,0
109,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,13,BOCHIL,"CONSTRUCCIÓN DE CAMINO LUIS ESPINOZA - LAGUNA, EN EL MUNICIPIO DE BOCHIL, EN EL ESTADO DE CHIAPAS",10000000,0
110,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,17,CINTALAPA,"PUEBLO VIEJO-RAFAEL CAL Y MAYOR (LIBRAMIENTO DE EDOS. CHIS. Y OAX.), EN EL MUNICIPIO DE CINTALAPA, EN EL ESTADO DE CHIAPAS",17500000,0
111,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,21,COPAINALÁ,"MODERNIZACIÓN DEL CAMINO ALGEL ALBINO CORZO-IGNACIO ZARAGOZA-MONTE ALEGRE TRAMO KM 0+000 AL KM 28+000, EN EL MUNICIPIO DE COPAINALÁ, EN EL ESTADO DE CHIAPAS",10000000,0
112,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,21,COPAINALÁ,"MODERNIZACIÓN DEL CAMINO E.C. COPAINALÁ TECPATÁN RIVERA CAMPECHE TRAMO DEL KM 0+000 AL KM 8+800, EN EL ESTADO DE CHIAPAS",10399163,0
113,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,23,CHAMULA,"INFRAESTRUCTURA VIAL TZAJALTETIC - LOS RANCHOS - CORRALITO, EN EL MUNICIPIO DE CHAMULA, EN EL ESTADO DE CHIAPAS",2600000,0
114,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,23,CHAMULA,"MEJORAMIENTO DE INFRAESTRUCTURA PÚBLICA, EN EL MUNICIPIO DE CHAMULA, EN EL ESTADO DE CHIAPAS",60000000,0
115,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,49,LARRÁINZAR,"MODERNIZACIÓN CAMINO RURAL (E.C. BOCHIL-SANTO DOMINGO-SAN ANDRES LARRAINZAR-PARAJE CHUCHILTÓN), LOCALIDAD DE CHUCHILTÓN, EN EL MUNICIPIO DE LARRÁINZAR, EN EL ESTADO DE CHIAPAS",5000000,0
116,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,49,LARRÁINZAR,"MODERNIZACIÓN DE CAMINO RURAL NACHITOM-CAMINO LA LAGUNA DEL KM. 0+000 AL KM 1+710, LOCALIDAD LA LAGUNA, EN EL MUNICIPIO DE LARRÁINZAR, EN EL ESTADO DE CHIAPAS",6000000,0
117,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,56,MITONTIC,"INFRAESTRUCTURA ECONÓMICA, EN EL MUNICIPIO DE MITONTIC, EN EL ESTADO DE CHIAPAS",4600000,0
118,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,59,OCOSINGO,"INFRAESTRUCTURA VIAL MONTE LÍBANO SAN JOSÉ. TRAMO: MONTE LÍBANO PERLA DE ACAPULCO (KM. 0+000 AL KM. 23+000), EN EL MUNICIPIO DE OCOSINGO, EN EL ESTADO DE CHIAPAS",4800000,0
119,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,78,SAN CRISTÓBAL DE LAS CASAS,"CONSTRUCCIÓN Y EQUIPAMIENTO DE CIUDAD MUJER (3ER. ETAPA), EN EL MUNICIPIO DE SAN CRISTÓBAL DE LAS CASAS, EN EL ESTADO DE CHIAPAS",50000000,0
120,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,78,SAN CRISTÓBAL DE LAS CASAS,"CONSTRUCCIÓN Y EQUIPAMIENTO DEL CENTRO DE CONVENCIONES DE SAN CRISTÓBAL (2A ETAPA), SAN CRISTÓBAL DE LAS CASAS, CHIAPAS",75000000,0
121,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,78,SAN CRISTÓBAL DE LAS CASAS,"PUENTE VEHICULAR CAMINO A STA. MARTHA, EN EL MUNICIPIO DE SAN CRISTÓBAL DE LAS CASAS, EN EL ESTADO DE CHIAPAS",500000,0
122,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,81,SIMOJOVEL,"CONSTRUCCIÓN DE CARRETERA DE SIMOJOVEL A LA COMUNIDAD LA PIMIENTA, EN EL ESTADO DE CHIAPAS",10000000,0
123,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,89,TAPACHULA,"2A ETAPA DEL MALECÓN DE PUERTO MADERO, EN EL MUNICIPIO DE TAPACHULA, EN EL ESTADO DE CHIAPAS",50000000,0
124,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,89,TAPACHULA,"INFRAESTRUCTURA VIAL EN EL MUNICIPIO DE TAPACHULA, CHIAPAS",99000000,0
125,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,"CONSTRUCCIÓN Y EQUIPAMIENTO DEL CUARTEL GENERAL DE LA SECRETARÍA DE SEGURIDAD Y PROTECCIÓN CIUDADANA, EN EL MUNICIPIO DE TUXTLA GUTIÉRREZ, EN EL ESTADO DE CHIAPAS",100000000,0
126,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,101,TUXTLA GUTIÉRREZ,"REMODELACIÓN Y EQUIPAMIENTO DEL PARQUE CENTRAL, EN EL MUNICIPIO DE TUXTLA GUTIÉRREZ, EN EL ESTADO DE CHIAPAS",85000000,0
127,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,111,ZINACANTÁN,"GRANADILLA - ADOLFO LÓPEZ MATEOS, EN EL MUNICIPIO DE ZINACANTÁN, EN EL ESTADO DE CHIAPAS",5000000,0
128,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,9999,COBERTURA ESTATAL,INFRAESTRUCTURA PARA EL ESTADO DE CHIAPAS,140000000,0
129,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,9999,COBERTURA ESTATAL,INFRAESTRUCTURA SOCIAL EN EL ESTADO DE CHIAPAS,150000000,0
130,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,9999,COBERTURA ESTATAL,INFRAESTRUCTURA VIAL EN EL ESTADO DE CHIAPAS ,400000000,0
131,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,9999,COBERTURA ESTATAL,"REHABILITACIÓN, MODERNIZACIÓN Y EQUIPAMIENTO DE LOS EDIFICIOS DE LA SECRETARÍA DE SEGURIDAD Y PROTECCIÓN CIUDADANA EN EL ESTADO DE CHIAPAS",26000000,0
132,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,9,BOCOYNA,"CONSTRUCCIÓN DE DEPORTIVA , EN EL MUNICIPIO DE BOCOYNA, EN EL ESTADO DE CHIHUAHUA",4500000,0
133,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,10,BUENAVENTURA,"REHABILITACIÓN DEL CENTRO COMUNITARIO EN LA LOCALIDAD RICARDO FLORES MAGON, EN EL MUNICIPIO DE BUENAVENTURA, EN EL ESTADO DE CHIHUAHUA",2161257,0
134,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,17,CUAUHTÉMOC,"PROYECTOS DE DESARROLLO MUNICIPAL EN CUAUHTÉMOC, CHIHUAHUA",9100000,0
135,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,21,DELICIAS,"CANCHA DE USOS MÚLTIPLES PARA LA ESCUELA PRIMARIA ""18 DE MARZO NO. 2280"", EN EL MUNICIPIO DE DELICIAS, EN EL ESTADO DE CHIHUAHUA",326357,0
136,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,21,DELICIAS,"PROYECTOS DE INFRAESTRUCTURA MUNICIPAL EN DELICIAS, CHIHUAHUA",8100000,0
137,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,27,GUACHOCHI,"1 DOMO EN LA COMUNIDAD DE NOROGACHI, EN EL MUNICIPIO DE GUACHOCHI, EN EL ESTADO DE CHIHUAHUA",1200000,0
138,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,27,GUACHOCHI,"3 DOMOS EN LA CABECERA MUNICIPAL, EN EL MUNICIPIO DE GUACHOCHI, EN EL ESTADO DE CHIHUAHUA",3600000,0
139,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,31,GUERRERO,"CONSTRUCCIÓN DE PUENTE SOBRE EL RIO BILAGUCHI EN LOCALIDAD DE AGUA CALIENTE, EN EL MUNICIPIO DE GUERRERO, EN EL ESTADO DE CHIHUAHUA",4840000,0
140,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,31,GUERRERO,"CONSTRUCCIÓN DE UN CAMPO DE BÉISBOL PARA LA ESCUELA PREPARATORIA MARÍA COMADURÁN CHÁVEZ NO. 4001 DE CD. GUERRERO, EN EL MUNICIPIO DE GUERRERO, EN EL ESTADO DE CHIHUAHUA",3392269,0
141,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,35,JANOS,"ENCEMENTADO CON CONCRETO HIDRÁULICO EN CALLE BENITO JUÁREZ, EN EL MUNICIPIO DE JANOS, EN EL ESTADO DE CHIHUAHUA",3201600,2216467.68
142,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,35,JANOS,"PAVIMENTACIÓN DE LA CALLE CARRIZALES DOS, EN EL MUNICIPIO DE JANOS, EN EL ESTADO DE CHIHUAHUA",1093880,757293.13
143,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,35,JANOS,"PAVIMENTACIÓN DE LA CALLE FRANCISCO VILLA SEGUNDA PARTE, EN EL MUNICIPIO DE JANOS, EN EL ESTADO DE CHIHUAHUA",4268800,2955290.24
144,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,36,JIMÉNEZ,"REHABILITACIÓN DEL EDIFICIO DEL EX CUARTEL MILITAR DE LA DIVISION DEL NORTE DE LA REVOLUCION MEXICANA, EN EL MUNICIPIO DE JIMÉNEZ, EN EL ESTADO DE CHIHUAHUA",5000000,0
145,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,37,JUÁREZ,"AMPLIACIÓN MUSEO EL CHAMIZAL, EN EL MUNICIPIO DE JUÁREZ, EN EL ESTADO DE CHIHUAHUA",50000000,0
146,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,45,MEOQUI,"INFRAESTRUCTURA EDUCATIVA EN ESCUELA SEC. EST. 3026, EN EL MUNICIPIO DE MEOQUI, EN EL ESTADO DE CHIHUAHUA",503351,0
147,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,48,NAMIQUIPA,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO EN LA AVENIDA SAN PEDRO, EN EL MUNICIPIO DE NAMIQUIPA, EN EL ESTADO DE CHIHUAHUA",3850000,2665355
148,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,53,PRAXEDIS G. GUERRERO,"CONSTRUCCIÓN DE DOMO METÁLICO DE 22 M X 30 M EN LA ESCUELA SECUNDARIA FEDERAL #75 EN EL POBLADO DE EL PORVENIR, EN EL MUNICIPIO DE PRAXEDIS G. GUERRERO, EN EL ESTADO DE CHIHUAHUA",1040431,411594.5
149,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,53,PRAXEDIS G. GUERRERO,"CONSTRUCCIÓN DE DOMO METÁLICO DE 22 M X 30 M EN LA PRIMARIA CREI FORD EN EL POBLADO DE EL PORVENIR, EN EL MUNICIPIO DE PRAXEDIS G. GUERRERO, EN EL ESTADO DE CHIHUAHUA",1040431,720290.38
150,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,53,PRAXEDIS G. GUERRERO,"PAVIMENTACIÓN DE LA CALLE 11° EN LA COLONIA EL CENTENARIO , EN EL MUNICIPIO DE PRAXEDIS G. GUERRERO, EN EL ESTADO DE CHIHUAHUA",1297315,898131.17
151,U128,PROYECTOS DE DESARROLLO REGIONAL,8,CHIHUAHUA,53,PRAXEDIS G. GUERRERO,"PAVIMENTACIÓN DE LA CALLE 15° EN LA COLONIA EL CENTENARIO , EN EL MUNICIPIO DE PRAXEDIS G. GUERRERO, EN EL ESTADO DE CHIHUAHUA",1297315,898131.17
152,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,2,AZCAPOTZALCO,CONSTRUCCIÓN DEL SEGUNDO NIVEL DEL EDIFICIO DE ADMINISTRACIÓN EN LA DELEGACIÓN AZCAPOTZALCO EN EL DISTRITO FEDERAL,13600000,0
153,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,2,AZCAPOTZALCO,"INFRAESTRUCTURA SOCIAL EN LA DELEGACIÓN AZCAPOTZALCO, DISTRITO FEDERAL",137000000,0
154,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,11,TLÁHUAC,"INFRAESTRUCTURA SOCIAL EN LA DELEGACIÓN TLÁHUAC, DISTRITO FEDERAL",155000000,0
155,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,12,TLALPAN,INFRAESTRUCTURA SOCIAL EN EL DISTRITO FEDERAL / (REHABILITACIÓN DE LA SALA SILVESTRE REVUELTAS DEL CENTRO CULTURAL OLLIN YOLIZTLI),20000000,7912000
156,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,12,TLALPAN,INFRAESTRUCTURA SOCIAL EN EL DISTRITO FEDERAL / (REHABILITACIÓN DE ESCUELAS DE ARTE DEL CENTRO CULTURAL OLLIN YOLIZTLI),30000000,11868000
157,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,12,TLALPAN,"INFRAESTRUCTURA SOCIAL EN LA DELEGACIÓN TLALPAN, DISTRITO FEDERAL",155000000,0
158,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,13,XOCHIMILCO,"INFRAESTRUCTURA SOCIAL EN LA DELEGACIÓN XOCHIMILCO, DISTRITO FEDERAL",116720000,0
159,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,13,XOCHIMILCO,"INFRAESTRUCTURA SOCIAL EN LA DELEGACIÓN XOCHIMILCO, DISTRITO FEDERAL / (REHABILITACIÓN Y MODERNIZACIÓN  DE LA AVENIDA NUEVO LEÓN)",38280000,15143568
160,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,14,BENITO JUÁREZ,"PROYECTOS DE DESARROLLO EN LA DELEGACIÓN BENITO JUÁREZ, DISTRITO FEDERAL",22800000,0
161,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,INFRAESTRUCTURA SOCIAL EN EL DISTRITO FEDERAL / (REHABILITACIÓN DE LA PLAZA PINO SUÁREZ Y SU ENTORNO INMEDIATO.),50000000,19780000
162,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"PROYECTOS DE DESARROLLO EN LAS DEMARCACIONES TERRITORIALES EN EL DISTRITO FEDERAL / (REHABILITACIÓN DE LA INFRAESTRUCTURA VIAL Y PEATONAL DEL EJE 1 NORTE EN EL TRAMO COMPRENDIDO DE AV. PASEO DE LA REFORMA A AV. DEL TRABAJO, COLONIA MORELOS, DELEGACIÓN CUAUHTÉMOC, CIUDAD DE MÉXICO.)",25000000,9890000
163,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"INFRAESTRUCTURA Y EQUIPAMIENTO DE LA TESORERÍA, EN LA DELEGACIÓN CUAUHTÉMOC, DEL DISTRITO FEDERAL",125000000,0
164,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"PAVIMENTACIÓN DE CALLES EN LA DELEGACIÓN DE CUAUHTÉMOC, DISTRITO FEDERAL",100000000,0
165,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"REPAVIMENTACIÓN CON CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS DE CALLE DR. BARRAGÁN, EN LA COL. DOCTORES EN LA DELEGACIÓN CUAUHTÉMOC EN EL DISTRITO FEDERAL",23808599,0
166,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"REPAVIMENTACIÓN CON CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS DE CALLE ISABEL LA CATÓLICA, EN LA COL. CENTRO EN LA DELEGACIÓN CUAUHTÉMOC EN EL DISTRITO FEDERAL",25000000,0
167,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"REPAVIMENTACIÓN CON CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS DE CALLE JESÚS MARÍA, EN LA COL. CENTRO EN LA DELEGACIÓN CUAUHTÉMOC EN EL DISTRITO FEDERAL",9455771,0
168,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"REPAVIMENTACIÓN CON CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS DE CALLE JUSTO SIERRA, EN LA COL. CENTRO EN LA DELEGACIÓN CUAUHTÉMOC EN EL DISTRITO FEDERAL",4925391,0
169,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"REPAVIMENTACIÓN CON CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS DE CALLE NARANJO, EN LA COL. SANTA MARÍA LA RIBERA EN LA DELEGACIÓN CUAUHTÉMOC EN EL DISTRITO FEDERAL",24776719,0
170,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"REPAVIMENTACIÓN CON CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS DE CALLE RÍO GRIJALVA, EN LA COL. CUAUHTÉMOC EN LA DELEGACIÓN CUAUHTÉMOC EN EL DISTRITO FEDERAL",4075912,0
171,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"REPAVIMENTACIÓN CON CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS DE CALLE SOR JUANA INÉS DE LA CRUZ, EN LA COL. BUENAVISTA EN LA DELEGACIÓN CUAUHTÉMOC EN EL DISTRITO FEDERAL",14935877,0
172,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"REPAVIMENTACIÓN CON CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS DE CALLE TOPACIO, EN LA COL. PAULINO NAVARRO EN LA DELEGACIÓN CUAUHTÉMOC EN EL DISTRITO FEDERAL",19137034,0
173,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"REPAVIMENTACIÓN CON CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS DE CALLE ZOLTÁN KODALY, EN LA COL. SAN SIMÓN TOLNÁHUAC EN LA DELEGACIÓN CUAUHTÉMOC EN EL DISTRITO FEDERAL",3076001,0
174,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"REPAVIMENTACIÓN DE CALLE AMBERES CON CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS EN LA DELEGACIÓN CUAUHTÉMOC EN EL DISTRITO FEDERAL",17820000,7049592
175,U128,PROYECTOS DE DESARROLLO REGIONAL,9,CIUDAD DE MÉXICO,15,CUAUHTÉMOC,"REPAVIMENTACIÓN DE CALLE BERNA CON CONCRETO HIDRÁULICO, GUARNICIONES Y BANQUETAS EN LA DELEGACIÓN CUAUHTÉMOC EN EL DISTRITO FEDERAL",3240000,0
