key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,ciclo,classification,ejercido
'1311K000001,SOPORTE TECNOLOGICO PARA LA OPERACION DE LOS SERVICIOS EDUCATIVOS DE LA UNIVERSIDAD ABIERTA Y A DISTANCIA DE MEXICO ASI COMO DE LOS CENTROS DE ACCESO Y APOYO UNIVERSITARIO CAAU,11,Universidad Abierta y a Distancia de México,9,0,0,100,58564467,2014,,
'1311L4J0005,Programa de adquisición de Tecnologías de la Información y las Comunicaciones (TICs) para laboratorios y aulas del Cinvestav.,11,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,9,0,0,100,95871705,2014,,
'1311L4J0008,"Programa de adquisición de bienes muebles para equipamiento de laboratorios y aulas del Cinvestav, financiado con recursos propios.",11,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,35,0,0,100,167427374,2014,,
'1311L5X0007,Adquisición de equipo de audio y video profesional,11,Colegio Nacional de Educación Profesional Técnica,15,0,0,100,1385605,2014,,
'1311L6H0001,Proyecto de consolidación para el equipamiento de laboratorios y talleres del área tecnológica del Nivel Medio Superior del Instituto Politécnico Nacional.,11,Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional,35,0,0,100,57523021,2014,,
'1311L6H0002,Proyecto de consolidación y actualización tecnológica para el equipamiento de laboratorios y talleres del Nivel Superior del Instituto Politécnico Nacional,11,Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional,35,0,0,100,57523022,2014,,
'1311L6H0003,Proyecto de actualización de la infraestructura de laboratorios de Centros de Investigación del Instituto Politécnico Nacional,11,Comisión de Operación y Fomento de Actividades Académicas del Instituto Politécnico Nacional,35,0,0,100,19174342,2014,,
'1311L8K0003,Fortalecimiento y renovación de la infraestructura de los servicios de Tecnologías de la información y Comunicación TICS.,11,"El Colegio de México, A.C.",9,0,0,100,411119,2014,,
'1311L8K0005,Equipo de cómputo para la realización de proyectos de investigación.,11,"El Colegio de México, A.C.",9,0,0,100,7514602,2014,,
'1311L8K0006,Sustitución de mobiliario y equipo de administración,11,"El Colegio de México, A.C.",9,0,0,100,3117614,2014,,
'1311L8K0007,Adquisición de vehículos para la actualización del parque vehicular para servicios institucionales.,11,"El Colegio de México, A.C.",9,0,0,100,314579,2014,,
'1311L9T0002,Adquisición de equipos para sistema de seguridad,11,Fideicomiso de los Sistemas Normalizado de Competencia Laboral y de Certificación de Competencia Laboral,9,0,0,100,923738,2014,,
'1311L9T0004,Instalación de un sistema integral contra incendios,11,Fideicomiso de los Sistemas Normalizado de Competencia Laboral y de Certificación de Competencia Laboral,9,0,0,100,1154672,2014,,
'1312E000001,Programa de Adquisición de Anaqueles de Metal para el acomodo de expedientes y archivo de las Diferentes Áreas que conforman la Administración del Patrimonio de la Beneficencia Pública.- 2014,12,Administración del Patrimonio de la Beneficencia Pública,9,0,0,100,4170419,2014,,
'1312M7F0001,Programa de Mantenimiento 2014-2015 del Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,12,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,9,0,0,100,4429556,2015,,
'1312M7F0002,Programa de adquisiciones. 2014,12,Instituto Nacional de Psiquiatría Ramón de la Fuente Muñiz,9,0,0,100,23627854,2014,,
'1312NAW0001,Programa de adquisiciones de instrumental quirúrgico para las Unidad de Quirofanos. 2014,12,Hospital Juárez de México,9,0,0,100,7110909,2014,,
'1312NBD0002,Programa Anual de Trabajo de Mantenimiento 2014,12,"Hospital General de México ""Dr. Eduardo Liceaga""",9,0,0,100,23093431,2014,,
'1312NBG0001,Programa de Adquisiciones de Equipo e Instrumental Médico y de Laboratorio 2014,12,Hospital Infantil de México Federico Gómez,9,0,0,100,52869222,2014,,
'1312NBS0001,"Programa de adquisición de equipo  e instrumental médico del Hospital Regional de Alta Especialidad de la Península de Yucatán, 2014-2015",12,Hospital Regional de Alta Especialidad de la Península de Yucatán,31,0,0,100,27913153,2015,,
'1312NBV0002,Programa de adquisición de equipo e instrumental médico y de laboratorio para el INCan. 2014,12,Instituto Nacional de Cancerología,9,0,0,100,43380382,2015,,
'1312NCA0001,"Programa de Adquisiciones de Equipo Médico e Instrumental Quirúrgico del INC, 2014",12,Instituto Nacional de Cardiología Ignacio Chávez,9,0,0,100,27363188,2014,,
'1312NCD0003,Programa anual de mantenimiento 2014,12,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,9,0,0,100,14202460,2014,,
'1312NCD0005,"Programa anual de adquisiciones de equipo médico e instrumental, del Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas 2014-2015",12,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,9,0,0,100,69621670,2015,,
'1312NCD0006,Programa anual de adquisiciones de mobiliario y equipo de administración y otros equipos 2014,12,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,9,0,0,100,9767881,2015,,
'1312NCD0007,Adquisición de Equipo Médico del Hospital Regional de Alta Especialidad del Bajío 2014,12,Hospital Regional de Alta Especialidad del Bajío,11,0,0,100,173085265,2014,,
'1312NCG0001,"Adquisición de Mobiliario y Equipo de Administración de las diferentes áreas del INCMNSZ, 2014.",12,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,9,0,0,100,11662182,2014,,
'1312NCG0002,"Mantenimiento a las diferentes áreas del INCMNSZ, 2014.",12,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,9,0,0,100,34461268,2014,,
'1312NCG0003,"Programa de Adquisición de Equipo e Instrumental Médico para el INCMNSZ, 2014",12,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,9,0,0,100,116651076,2014,,
'1312NCG0004,Ampliación de las Áreas de Ingenierías de Mantenimiento y Equipos Industriales del INCMNSZ 2014.,12,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,9,19,-99,100,3464015,2014,,
'1312NCG0006,"Adecuación y Equipamiento del Centro Multidiciplinario de Alto Desempeño para el Manejo de Pacientes con Diabetes para el INCMNSZ, 2014-2015",12,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,9,19,-99,100,23093431,2015,,
'1312NCH0001,"Programa de Inversión de Adquisiciones de Equipamiento de las Unidades de Alta Tecnología del INMEGEN, 2015",12,Instituto Nacional de Medicina Genómica,9,0,0,100,23422099,2015,,
'1312NDE0002,Programa de Inversión de Mantenimiento 2014,12,Instituto Nacional de Perinatología Isidro Espinosa de los Reyes,9,0,0,100,21938760,2014,,
'1312NDE0003,Programa de Inversión de Adquisiciones 2014-2015,12,Instituto Nacional de Perinatología Isidro Espinosa de los Reyes,9,0,0,100,75476025,2015,,
'1312NDF0001,"Programa de Inversión de Adquisiciones de Equipo para la Actualización del Archivo Radiológico Digital de Imágenes Médicas del INR, 2014",12,Instituto Nacional de Rehabilitación Luis Guillermo Ibarra Ibarra,9,0,0,100,8081985,2014,,
'1312NDY0003,Programa de Rehabilitación y Mantenimiento del Auditorio Guillermo Soberón y Aula Magna del INSP 2014,12,Instituto Nacional de Salud Pública,17,0,0,100,3088062,2014,,
'1312NDY0005,Programa de adquisiciones de vehículos y equipo terrestres destinados a servicios públicos y la operación de programas públicos del INSP 2014,12,Instituto Nacional de Salud Pública,17,0,0,100,2205050,2014,,
'1312NHK0001,Programa de Adquisiciones de equipo e instrumental médico y de laboratorio 2014.,12,Sistema Nacional para el Desarrollo Integral de la Familia,9,0,0,100,10857362,2014,,
'1312NHK0002,Programa de Sustitución de Camiones del Sistema Nacional DIF 2014,12,Sistema Nacional para el Desarrollo Integral de la Familia,9,0,0,100,9665654,2014,,
'1312NHK0003,Programa de adquisición de bienes muebles 2014-2015,12,Sistema Nacional para el Desarrollo Integral de la Familia,9,0,0,100,29743550,2015,,
'1312NHK0004,Programa de rehabilitación y adecuación de instalaciones 2014-2015,12,Sistema Nacional para el Desarrollo Integral de la Familia,35,0,0,100,284115404,2015,,
'1312NHK0006,Programa de Adquisición de Mobiliario y Equipo para los Centros Asistenciales,12,Sistema Nacional para el Desarrollo Integral de la Familia,9,0,0,100,1938154,2014,,
'1314PBJ0001,Programa de Adquisición para un minisplit para el area de servidores informáticos de la CONSAMI,14,Comisión Nacional de los Salarios Mínimos,9,0,0,100,98838,2015,,
'1318TXS0001,Programa de adquisiciones de vehículos,18,,35,0,0,100,2390801,2014,,
'1320G000003,"Adquisición de Maquinaria, otros equipos y herramientas",20,Coordinación Nacional de PROSPERA Programa de Inclusión Social,9,0,0,100,690876,2014,,
'1320VRW0001,ADQUISICION DE MOBILIARIO Y EQUIPO DE ADMINISTRACION,20,Consejo Nacional para el Desarrollo y la Inclusión de las Personas con Discapacidad,9,0,0,100,346401,2015,,
'1320VRW0002,Análisis del Programa de Adquisición de Vehículos y Equipo de Trasporte,20,Consejo Nacional para el Desarrollo y la Inclusión de las Personas con Discapacidad,9,0,0,100,1501072,2015,,
'1320VRW0003,Adquisición de Equipos y Sistemas para la Red del CONADIS,20,Consejo Nacional para el Desarrollo y la Inclusión de las Personas con Discapacidad,9,0,0,100,461868,2015,,
'1320VSS0004,Adquisisción de Montacargas,20,"Diconsa, S.A. de C.V.",35,0,0,100,20138023,2014,,
'1320VSS0005,Equipo de Seguridad,20,"Diconsa, S.A. de C.V.",35,0,0,100,50275711,2014,,
'1320VSS0006,Equipo Diverso de Almacenes,20,"Diconsa, S.A. de C.V.",35,0,0,100,23306026,2014,,
'1320VSS0007,Equipamiento de Tiendas y CABEs,20,"Diconsa, S.A. de C.V.",35,0,0,100,39804540,2015,,
'1320VSS0009,Programa de Mantenimiento y Rehabilitación de Almacenes,20,"Diconsa, S.A. de C.V.",35,0,0,100,72982541,2014,,
'1320VSS0010,Ampliación y Remodelaciones de Almacenes,20,"Diconsa, S.A. de C.V.",35,0,0,100,26568182,2015,,
'1320VSS0012,Adquisición de Mobiliario y Equipo de oficina,20,"Diconsa, S.A. de C.V.",9,0,0,100,4500448,2014,,
'1320VSS0013,Adquisición de Equipo de Transporte,20,"Diconsa, S.A. de C.V.",35,0,0,100,133941899,2014,,
'1320VSS0015,"Modernización de equipos de registro de asistencia en Oficinas Centrales, Sucursales, Unidades Operativas y Alamacenes de Diconsa",20,"Diconsa, S.A. de C.V.",35,0,0,100,3746352,2016,,
'1320VST0001,Equipamiento de Centros de Acopio 2014,20,"Liconsa, S.A. de C.V.",35,0,0,100,40581164,2014,,
'1320VST0003,Adquisición de Maquinaria y Equipo Industrial 2014,20,"Liconsa, S.A. de C.V.",35,0,0,100,117069509,2014,,
'1320VST0010,"Construcción de un Centro de acopio en Villa de Tututepec de Melchor Ocampo, Oaxaca",20,"Liconsa, S.A. de C.V.",20,16,-98,100,13929958,2014,,
'1321W3N0003,Mantenimiento y Operación de los Centros Integralmente Planeados del Pacífico Norte.,21,Fondo Nacional de Fomento al Turismo,35,0,0,100,63651820,2015,,
'1321W3N0004,Mantenimiento y Operación de los Centros Integralmente Planeados del Pacífico Sur.,21,Fondo Nacional de Fomento al Turismo,35,0,0,100,129829392,2015,,
'13311000003,Equipos fotográficos y de video,31,Tribunal Superior Agrario,9,0,0,100,37424,2014,,
'13312000001,Infraestructura para la información y comunicación,31,Tribunales Unitarios Agrarios,35,0,0,100,12822432,2015,,
'13312000002,Mobiliario y Equipo de Oficina Tribunales Agrarios,31,Tribunales Unitarios Agrarios,35,0,0,100,5831361,2014,,
'13312000003,Bienes Informáticos,31,Tribunales Unitarios Agrarios,35,0,0,100,19375000,2015,,
'133890C0002,Programa de modernización de infraestructura y equipo de tecnologías de información y comunicaciones del CIMAT 2014.,38,"Centro de Investigación en Matemáticas, A.C.",35,0,0,100,7905374,2014,,
'133890C0003,Proyecto de Ampliación de la Planta Física del CIMAT en Guanajuato.,38,"Centro de Investigación en Matemáticas, A.C.",11,21,-101,100,54590930,2015,,
'133890E0002,"Consolidación mediante la ampliación del Centro de Investigación en Materiales Avanzados S. C. (CIMAV) Unidad Monterrey, dentro del Parque de Investigación e Innovación Tecnológica (PIIT) del Estado de Nuevo León",38,"Centro de Investigación en Materiales Avanzados, S.C.",19,0,0,100,5991982,2014,,
'133890E0003,Acreditación NADCAP para atracción de proyectos especializados de la industria aeroespacial,38,"Centro de Investigación en Materiales Avanzados, S.C.",8,0,0,100,5991982,2014,,
'133890I0001,"Proyecto de aprovisionamiento de equipamiento de TICs en las unidades de CIATEJ, año 2014",38,"Centro de Investigación y Asistencia en Tecnología y Diseño del Estado de Jalisco, A.C.",35,0,0,100,4618686,2014,,
'133890K0001,ADECUACIÓN Y EQUIPAMIENTO DE INSTALACIONES (LABORATORIOS PARA PROYECTOS DE INVESTIGACIÓN Y ESPACIOS PARA DOCENCIA) PARA EL DESARROLLO DE LAS ACTIVIDADES DE FORMACIÓN POSGRADUADA DE RECURSOS HUMANOS DE ALTO NIVEL.,38,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",22,0,0,100,8082700,2014,,
'133890K0002,REACONDICIONAMIENTO GENERAL DE LOS EDIFICIOS DEL CIDETEQ UNIDAD SANFANDILA,38,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",22,0,0,100,4041352,2014,,
'133890K0003,CONTRIBUCIÓN A LA SOSTENIBILIDAD ENERGÉTICA DE LA INFRAESTRUCTURA FÍSICA DEL CIDETEQ MEDIANTE LA INTEGRACIÓN DE SISTEMA DE ENERGÍA RENOVABLE PARA EL SUMINISTRO DE ENERGÍA ELÉCTRICA.,38,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",22,0,0,100,5773357,2014,,
'133890K0004,"REINVERSIÓN EN EQUIPO DE LABORATORIO. ACTUALIZACIÓN, REEMPLAZO O SUSTITUCIÓN.",38,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",22,0,0,100,7505366,2014,,
'133890M0002,Infraestructura CIDE 2014,38,"Centro de Investigación y Docencia Económicas, A.C.",35,0,0,100,8388774,2014,,
'133890O0001,"Construcción de la segunda etapa de los laboratorios de mejoramiento acuicola, y de sanidad e inocuidad acuicola y pesquera de la Unidad Nayarit CIBNOR.",38,"Centro de Investigaciones Biológicas del Noroeste, S.C.",18,21,105,100,29959907,2014,,
'133890S0004,Programa de Adquisiciones 2014,38,"Centro de Investigaciones en Óptica, A.C.",11,0,0,100,5991982,2014,,
'133890S0005,Sustituir equipo obsoleto e inservible 2014,38,"Centro de Investigaciones en Óptica, A.C.",11,0,0,100,1048237,2014,,
'133890U0001,"Remodelación y Equipamiento del Edificio B, Laboratorio de Materiales Avanzados",38,Centro de Investigación en Química Aplicada,5,25,-101,100,48824973,2014,,
'133890U0002,"Actualización de equipos piloto, de instrumentación analítica y de pruebas y auxiliar (Fase 1)-2014",38,Centro de Investigación en Química Aplicada,5,0,0,100,9967689,2014,,
'133890X0001,"Adquisición de mobiliario, equipo de administración, de cómputo, educacional, médico y de comunicaciones para el ejercicio 2014",38,Consejo Nacional de Ciencia y Tecnología,9,0,0,100,2673324,2014,,
'133891E0003,Programa de Adquisiciones de Mobiliario y Equipo ECOSUR 2014,38,El Colegio de la Frontera Sur,35,0,0,100,12701387,2014,,
'133891I0001,"Construcción de un edificio académico y de posgrados, así como el acondicionamiento de la biblioteca Luis González de El Colegio de Michoacán, A.C.",38,"El Colegio de Michoacán, A.C.",16,0,0,100,27202194,2014,,
'133891I0002,"Equipamiento y actualización  de mobiliario e infraestructura en general de El Colegio de Michoacán, A.C.",38,"El Colegio de Michoacán, A.C.",16,0,0,100,14927839,2014,,
'133891K0001,Ampliación de la Biblioteca Rafael Montejano y Aguiñaga,38,"El Colegio de San Luis, A.C.",24,22,101,100,34513814,2014,,
'133891K0002,"Renovación y ampliación de la infraestructura en materia de mobiliario, equipo de cómputo y telecomunicaciones.",38,"El Colegio de San Luis, A.C.",24,0,0,100,6928029,2014,,
'133891Q0002,Ampliación de la infraestructura científica del Centro de Investigaciones Costeras la Mancha (CICOLMA),38,"Instituto de Ecología, A.C.",30,20,-96,100,5773358,2015,,
'133891Q0003,Equipamiento de mobiliario para el área sustantiva 2014,38,"Instituto de Ecología, A.C.",30,0,0,100,115467,2014,,
'133891Q0004,Equipamiento de laboratorios y áreas de trabajo experimental y de servicios para la investigación 2014,38,"Instituto de Ecología, A.C.",30,0,0,100,4214551,2014,,
'133891Q0005,Mantenimiento integral de la infraestructura científica del INECOL (Laboratorio del Desierto de Mapimí) 2014,38,"Instituto de Ecología, A.C.",10,0,0,100,692804,2014,,
'133891Q0006,Mantenimiento integral de la infraestructura científica del INECOL 2014,38,"Instituto de Ecología, A.C.",30,0,0,100,1154672,2014,,
'133891Q0008,Construcción del Centro de Información y Educación Ambiental del Jardín Botánico Clavijero,38,"Instituto de Ecología, A.C.",30,20,-97,100,17320073,2015,,
'133891S0001,"Adquisición y adecuación de un inmueble  para dotar de infraestructura a las áreas de investigación y docencia, para la creación y  apertura de nuevas líneas de investigación e incrementar las actividades educativas y culturales.",38,"Instituto de Investigaciones ""Dr. José María Luis Mora""",9,19,-99,100,163441790,2015,,
